,importance score
ARL4A,0.0029069765664830635
CRPPA,0.005168367813739509
ANKMY2,0.0046850920000412
BZW2,0.005530158029408186
TSPAN13,0.0018817322283620755
AHR,0.015270584990967794
AC073332.1,0.003516662619777356
SNX13,0.012570969693762334
HDAC9,0.0028660749723834478
TWISTNB,0.0016844891476299148
MACC1,0.006932452465903561
SP4,0.00032055886705771965
CDCA7L,1.644731528660541e-05
RAPGEF5,0.0011717901703515855
STEAP1B,0.001075981677669789
TOMM7,0.0026655941311169535
FAM126A,0.01076842290055244
KLHL7,0.0006057684626209654
NUP42,0.003807876385230141
MALSU1,0.004522523484722811
TRA2A,0.012981999933094169
CCDC126,0.003236143808937262
MPP6,0.00217516705094472
OSBPL3,0.0006764792104261865
CYCS,0.0010635232625603363
NFE2L3,0.005053885156719981
HNRNPA2B1,0.005774493298298734
CBX3,0.0007537566438971572
SNX10,0.001197923986540301
SKAP2,0.0017913770454230488
HIBADH,0.012697254290358452
TAX1BP1,0.00016295694621287334
JAZF1,0.012814877733745353
CREB5,0.006423387427723805
CPVL,4.946992993007851e-05
SCRN1,0.0024082784746828354
FKBP14,0.0018034457406153445
PLEKHA8,0.007412800966830033
MTURN,0.004070182573048228
ZNRF2,0.001197579012275403
LINC01176,0.0013425785662577157
NOD1,0.0015487623292344379
GARS-DT,0.011022395941528795
GARS,0.0013322805151237123
LSM5,0.005399874750540313
AVL9,0.0016492590681315266
KBTBD2,0.0009445369337352425
NT5C3A,0.001691550857783339
RP9,0.004401920820752966
BBS9,0.005559949807105618
DPY19L1,0.004276155655984417
HERPUD2,2.7412666142735734e-05
SEPTIN7,0.01713493050699459
EEPD1,0.0029177539889152725
AOAH,0.008142686219355055
ELMO1,0.0010944990702953924
ELMO1-AS1,0.0007421848445941309
EPDR1,0.0015092819000324129
STARD3NL,0.0012119938570642381
TRGC2,0.0014008290936487477
TRGC1,0.00026828693175299113
TRG-AS1,0.014727888370198424
VPS41,0.02453490686480566
RALA,0.005085617019502435
CDK13,0.004289707338494664
SUGCT,0.002228275592575095
PSMA2,0.017561072268864986
MRPL32,0.0019459148165147475
STK17A,0.011647660265452157
COA1,0.00047892907065944364
BLVRA,0.006702954355435378
MRPS24,0.00047631449432181377
URGCP,0.001311343162780794
UBE2D4,0.0019766665424261537
AC004951.1,0.006610492854461607
DBNL,0.0011024506222964744
POLM,0.0008492890561254442
AEBP1,0.001395313410202556
POLD2,0.004994072212120872
YKT6,0.0006138796294063797
NUDCD3,0.0009638056129257002
DDX56,0.004672497092266428
TMED4,0.004040478598859643
OGDH,0.004502301671090215
ZMIZ2,0.0038029041703307852
PPIA,0.028107344617623285
H2AFV,0.0049679180638478255
PURB,0.0001385143623340513
AC004847.1,0.0012533735641617044
MYO1G,0.0038913634284361872
SNHG15,0.0029189528597958147
CCM2,0.001709220618521116
TBRG4,0.00020269108060502508
TNS3,0.005496961657954448
HUS1,0.012847593907309598
UPP1,0.0004115586880585583
IKZF1,0.004488893634429809
GRB10,0.0009168894945745171
SEC61G,0.0016090592418716667
LANCL2,0.0020250283729809273
VOPP1,0.006168783675943111
ZNF713,0.0009682516878652076
NIPSNAP2,0.0010697337045775257
CCT6A,0.011282150763552405
SUMF2,0.005965860199350325
PHKG1,0.002965314673814146
CHCHD2,0.0005081439394664055
ZNF736,0.004732821707764503
ZNF680,0.0008531480343599657
ZNF107,0.0033402580469024754
ZNF138,0.002044837833005015
ERV3-1,0.002169814021081255
ZNF92,0.002091388981084844
VKORC1L1,0.00315436823303101
GUSB,0.007579497788095556
ASL,8.093051751333947e-06
CRCP,0.003497341603276264
AC068533.3,0.005823672299513591
TPST1,0.004436797163473762
LINC00174,0.0001221014483548962
KCTD7,0.0012417525960154092
AC006001.2,0.008258570240030828
RABGEF1,0.015631842265409188
TMEM248,0.001697130896076881
SBDS,0.019280790773840182
TYW1,0.0011547862317008257
AUTS2,0.00803203265096991
TYW1B,0.006491937601812518
POM121,0.0014147007486977115
NSUN5,0.0019621545879157797
BAZ1B,0.0012237276981636649
BCL7B,0.014162289967042555
BUD23,0.010700838940590724
STX1A,0.0008040193883194944
LIMK1,0.010946812551010899
EIF4H,0.0021848886491994688
LAT2,0.004017505209591122
RFC2,0.0023115900499384853
CLIP2,0.006568355710571522
GTF2I,0.0024674276255907124
NCF1,0.008112463030669115
GTF2IRD2,0.0013505255343755345
CASTOR2,0.002229145381469169
RCC1L,0.0074857892469106495
GTF2IRD2B,0.000488360406751588
TRIM73,0.0009080258256580579
POM121C,0.001706642185793116
HIP1,0.006337792384108684
RHBDD2,0.003603789218515689
POR,0.001213784615092273
STYXL1,0.000782520659341558
MDH2,0.0015092505689828367
HSPB1,0.008639903562000405
YWHAG,0.003746603411897104
DTX2,0.0008619921258439799
POMZP3,0.0011074003969037847
CCDC146,0.0026699950185312287
FGL2,0.005264643391201957
GSAP,0.009161905462255052
PTPN12,0.005882328117384575
RSBN1L,0.006460188059062011
PHTF2,0.021865846381028523
MAGI2,0.00047580567001852475
CD36,0.005061043753373363
KIAA1324L,0.020796095290873565
DMTF1,0.00556431843915214
TMEM243,0.0014308430437912955
CROT,0.001515145710753086
ABCB4,0.028479714356285782
ABCB1,0.0058609473881235975
SLC25A40,0.004751169797671305
DBF4,0.0016863524148179225
ADAM22,0.002098980955719189
SRI,0.007200574845840284
GTPBP10,0.0003319295168835635
CDK14,0.007173704453930223
MTERF1,0.0031744945748855852
AKAP9,0.003917987433371259
CYP51A1,0.0004061730335853181
KRIT1,0.0037423337594562323
ANKIB1,0.007605468484323745
GATAD1,0.0048549227541703965
AC007566.1,0.0024752014738851896
PEX1,0.0010974058826405167
RBM48,0.0038087128964020625
FAM133B,0.013735579941112849
CDK6,6.560541912204811e-05
SAMD9,0.0026707894282338423
SAMD9L,0.00030382810446099565
VPS50,0.005404460229259663
BET1,2.1630093574730255e-05
CASD1,0.00027374460700805707
PPP1R9A,0.0029676757848267135
PON2,0.0030391360004171624
SLC25A13,0.0014179839685139711
SEM1,0.0015843746071584888
AC079781.5,0.005803125236010585
LMTK2,0.0010155545184594667
TECPR1,0.0016997850856648197
BRI3,0.0029330843178231626
TRRAP,0.00042687440939870867
SMURF1,0.008643223245459911
ARPC1A,0.0004903530549351382
ARPC1B,0.01776118590416241
PDAP1,0.0014239030176182179
BUD31,0.003503589514433834
PTCD1,0.0016720488879073834
CPSF4,0.0065114536705218875
ATP5MF,0.00033829902649313095
ZNF789,0.004253750415350153
ZNF394,0.003104261411967759
ZKSCAN5,0.0019362474314508864
ZNF655,0.005782131727847637
ZSCAN25,0.003892351317270176
TRIM4,0.0005467552942841588
ZKSCAN1,0.0012245333898289485
ZNF3,0.006366953157937441
COPS6,0.013429425568221081
MCM7,0.0018367111659420155
TAF6,0.0015013894347703403
CNPY4,0.0020971799540986523
LAMTOR4,0.0011715136822207691
MAP11,0.0033992769709754794
GAL3ST4,0.00726554986542983
STAG3,0.0007757222225453998
CASTOR3,0.0033805762247014733
PILRB,0.00018699928047291998
PILRA,0.00010977237115053224
ZCWPW1,0.004370044564473286
MEPCE,0.0011661588791860504
PPP1R35,0.0031318092399465394
TSC22D4,0.0015795414976125142
AGFG2,0.0032927774012615424
SAP25,0.003216436826207217
LRCH4,5.125807333485867e-05
GNB2,0.008456229382880619
GIGYF1,0.005582337511583015
SLC12A9,0.0015492223462360128
SRRT,0.0010190488897031233
TRIM56,0.009903187838694592
PLOD3,0.009635580071111217
ZNHIT1,0.002865395452281438
CLDN15,0.0004784362707596705
FIS1,0.007440153589349634
CUX1,0.009897355712630724
SH2B2,0.005351242572881025
PRKRIP1,0.002720972388570955
ORAI2,0.000721904616622469
ALKBH4,0.005662906845382409
RASA4B,0.001955154329484842
POLR2J3,0.00042745473460720045
RASA4,0.005614370777673698
AC105052.4,0.00636691380619485
UPK3BL1,0.014763556250247958
FBXL13,0.0007215294679393571
ARMC10,0.0013682602313419977
PMPCB,0.0019000018509359412
DNAJC2,0.002271849362365271
PSMC2,3.5318480539679584e-05
ORC5,0.001378848260135184
AC007384.1,0.008112447170313659
LINC01004,0.0020081267588614466
KMT2E-AS1,0.0004815210326835804
KMT2E,0.029072149985637733
SRPK2,0.010007677066010677
RINT1,0.0002540459157043998
EFCAB10,0.0035477021452630098
ATXN7L1,0.0015356328269306727
CDHR3,0.0006744988150129079
SYPL1,0.0006265813423226352
NAMPT,0.050476734523137036
PIK3CG,0.0018093731431893217
HBP1,0.024035272845644058
COG5,0.005327512616202074
DUS4L,0.00025984763598401833
BCAP29,0.0057271762525443895
CBLL1,0.0009305306405511199
DLD,0.010393025346711007
NRCAM,0.022743609789070512
PNPLA8,0.005144339334428028
THAP5,0.0034578098766559063
DNAJB9,0.005954784844105472
IMMP2L,0.001286049535196677
LRRN3,0.0046696165534916515
DOCK4,0.004626567148342442
ZNF277,0.007782657029347224
IFRD1,0.015963910016144535
LSMEM1,0.004718827575286447
TMEM168,0.0021642735939468322
BMT2,0.007927923515971552
MDFIC,0.0002061352259655695
TFEC,0.008482419735707871
TES,0.00014486088717514058
CAPZA2,0.0008100951776757443
ST7,0.0037135397268053703
LSM8,0.0006161504215420376
ING3,0.0007548733379841826
CPED1,0.0030971866503744575
FAM3C,0.00022564349028793724
AASS,0.00025586922446244916
NDUFA5,0.0018632005970782893
WASL,0.00292019006395308
POT1,0.001307298848397764
POT1-AS1,0.0029523512820100635
ZNF800,0.021832621532449574
ARF5,0.0026155930793225826
SND1,0.0013014834280122493
SND1-IT1,0.00012824376781334947
RBM28,0.004114437254412316
IMPDH1,0.004595140950994725
METTL2B,0.0002058549428564728
AC090114.2,0.00032561514890010684
CALU,0.004636442191064779
ATP6V1F,0.009409777031949472
TNPO3,0.005375313775317753
TSPAN33,0.0011047612276206466
AHCYL2,0.004760071597885607
NRF1,0.015836097534438695
UBE2H,0.0007109470195537378
ZC3HC1,0.0031024147284299465
KLHDC10,0.0016778280767619975
TMEM209,0.0010006000042450886
AC016831.7,0.006226951191455615
LINC00513,0.00010522957931642727
AC016831.1,0.0035304855333421247
AC016831.5,0.0003934955593209544
LINC-PINT,0.0010739922965469942
MKLN1,0.001742543463287265
PLXNA4,0.00031615610212512146
CHCHD3,0.011537778665970104
EXOC4,0.037576335766314126
SLC35B4,0.0017742925865029736
AKR1B1,0.0012579218433812582
BPGM,0.002253469439166414
AC083870.1,0.004068481336657715
AGBL3,0.0004350357493873492
CYREN,0.0041302446742499275
TMEM140,0.0011710396812747016
AC083862.3,0.0010181800154387252
WDR91,0.000527113054917979
CNOT4,0.006336936411877238
NUP205,0.0014804755308950152
STMP1,0.0020663369012048176
MTPN,0.0007709082426975405
AC024084.1,0.0007985178740791496
AC078845.1,0.012738243745496446
CREB3L2,0.00568837729765294
TRIM24,0.009171452532422755
ZC3HAV1,0.003292330195090085
UBN2,0.011774106092797786
LUC7L2,0.02921195058480643
HIPK2,0.007407378539085921
TBXAS1,0.01251793733533458
PARP12,0.010476812267933193
KDM7A,0.0041021349684806484
SLC37A3,0.0006346569049834244
MKRN1,0.0028290602470080546
ADCK2,0.0021188920014796764
NDUFB2,0.0010153891476107186
BRAF,0.005268239383040184
AGK,0.0008789478232326131
DENND11,0.002243181362853898
WEE2-AS1,0.00047632446436533365
SSBP1,0.00030286298791551826
TRBC1,0.016643347299752212
TRBC2,0.0008090767280639107
EPHB6,0.0011725625396059576
GSTK1,0.000437703022230613
CASP2,0.025321913133014497
ZYX,0.004713303009092415
EPHA1-AS1,0.008421894123957305
TCAF2,0.010765811450503501
TCAF1,0.000761820962069066
AC004889.1,0.0005596986579861591
TPK1,0.001076527974096387
CNTNAP2,0.00012980061866778598
CUL1,0.0021554566247882338
EZH2,0.004608574426629079
PDIA4,0.021559065776897007
ZNF786,0.00474530118595549
ZNF398,0.005792723488434832
ZNF212,0.00283625880933381
ZNF783,1.0323438017786954e-05
ZNF777,0.005318399793604707
ZNF746,0.00362330612089336
ZNF862,0.003304583649860619
ATP6V0E2,0.004421827528470401
ACTR3C,0.009162484268040557
REPIN1,0.0044966535729456655
AC073111.4,0.0013030044253639324
GIMAP7,0.000986624430360006
GIMAP4,0.003960835324302832
GIMAP1,0.00032256729660412966
GIMAP5,0.0010096566801777657
TMEM176B,0.0008612975723972677
ABCB8,7.962116270922186e-05
SLC4A2,0.00019994370230135813
FASTK,0.0024088878301330367
TMUB1,0.0010667340323349392
AGAP3,0.0067720834648415315
ABCF2,0.007474309371059558
CHPF2,0.003932353645113555
SMARCD3,0.000560438648939683
NUB1,5.059015138180853e-05
RHEB,0.008208452697812885
PRKAG2,0.0006075052239374126
GALNT11,0.018743832018934238
KMT2C,0.060526088326199504
ACTR3B,0.004296783437277767
PAXIP1-AS2,0.0001491342155529096
PAXIP1,0.002861611804696822
AC144652.1,0.001219691623500753
INSIG1,0.0008083282503390139
RBM33,0.005540959822036871
LMBR1,0.012359212782361599
NOM1,0.005526030366080733
UBE3C,0.0006493404819727901
DNAJB6,0.01110330320315383
NCAPG2,0.00014806733561351155
ESYT2,0.007819847612152243
WDR60,0.0010041183285336211
FBXO25,0.008720056244681874
ERICH1,0.015979091481007283
CLN8,0.01355864004844538
AC100810.1,0.00010044828944845897
ARHGEF10,1.4036003070585126e-05
MYOM2,0.0003147599336904859
MCPH1,0.0026702527299950055
AGPAT5,0.006842922830076099
PRAG1,0.0022912822487759924
MFHAS1,0.013196275378469437
ERI1,0.003058602362960447
TNKS,0.006369851079439406
MSRA,0.004045747206306103
PINX1,0.0005043398005022562
XKR6,0.0014761469926261284
MTMR9,0.0009441246957581539
BLK,0.004364724099614826
FDFT1,0.001119229981798792
CTSB,0.005718639867410033
AC068587.4,0.004397889013975869
LONRF1,0.004265484089452825
MICU3,0.00526055954535733
ZDHHC2,0.0012541803281352502
CNOT7,0.00388365454596457
VPS37A,0.007737664925942484
PCM1,0.006958149931778422
ASAH1,0.02622318977608688
PSD3,0.0022146023943989046
CSGALNACT1,0.005876380955872167
INTS10,0.003231804695140192
ATP6V1B2,0.004635973952352933
DOK2,0.00022283454498328603
XPO7,0.00457752879216253
FAM160B2,0.003296882180101879
REEP4,0.002832237150539295
POLR3D,0.0002742071625918425
PPP3CC,0.0030158984916298782
AC087854.1,0.0006403284855882332
SORBS3,0.008535533200489515
PDLIM2,0.002452049581573643
CCAR2,7.475293633548657e-05
AC037459.2,0.0023993851670494996
BIN3,0.0038595301738112257
TNFRSF10B,0.020196007722159674
TNFRSF10D,0.0018637648339516642
TNFRSF10A,0.001500409534187584
CHMP7,0.00014093246261781962
ENTPD4,0.007893825222588339
SLC25A37,0.007011250957628182
ADAM28,0.0022434175131424683
AC120193.1,0.0002649463542591042
DOCK5,0.03326560183833996
KCTD9,0.000704220743971031
PPP2R2A,0.0042892605907541
BNIP3L,0.012215108893863253
DPYSL2,4.580956842853331e-05
PTK2B,0.050803406437469105
EPHX2,0.0016036254948710714
CCDC25,0.004320575708123911
ELP3,0.003869563705690683
AC021678.2,0.001534430472953489
ZNF395,0.0020053881238768583
EXTL3,0.010374897359476314
INTS9,0.0033351134914474984
HMBOX1,0.0029191815137468383
KIF13B,0.0017140697763653927
DUSP4,0.007902608983178232
SARAF,0.0226986683159539
AC044849.1,0.004258683809969384
LEPROTL1,0.007110769466948226
AC026979.2,0.003916997440203754
DCTN6,0.0004978011874268668
GTF2E2,0.00034374795387672217
GSR,0.0012007103563728642
PPP2CB,0.006546917804812418
WRN,0.0006771730431533042
NRG1,0.0008281649946701709
TTI2,0.009394142066776665
RNF122,0.022597319369276034
ERLIN2,0.004573460774737848
RAB11FIP1,0.03698100269977486
ASH2L,0.002404478317713911
LSM1,0.004762468369085603
BAG4,0.005658448108228744
DDHD2,0.004659744622225803
PLPP5,0.0011958215515426706
NSD3,0.002832762479056052
LETM2,0.0002906399634825107
FGFR1,0.0010197568270144527
TACC1,0.014485671706562633
PLEKHA2,0.012310211794252953
ADAM9,0.0017663696695539926
GOLGA7,0.0018514919336988479
AC009630.1,0.0008683924650326167
GINS4,0.0010688223713393582
GPAT4,0.000284515368304189
KAT6A,0.011408751535638695
AP3M2,0.008147270434927804
IKBKB,0.01124205049992994
POLB,0.007822268117220754
VDAC3,0.0022938211194282634
SLC20A2,0.0015512953359683194
SMIM19,0.0011602390052400738
RNF170,0.0008444630421636501
HOOK3,0.0006338947675127113
FNTA,0.013632442993580221
HGSNAT,0.0021432560646106624
SPIDR,0.0011646077340589968
CEBPD,0.0008533984577343671
PRKDC,0.0003164766213157694
UBE2V2,0.0002312791141130219
PCMTD1,0.001928270654414352
AC103769.1,0.006660871218959887
RB1CC1,0.029290851669534834
ATP6V1H,0.0009532723595076173
TCEA1,0.00045344899127381977
LYPLA1,0.014859342542083024
TGS1,0.0013318766310451285
LYN,0.047088223533159584
RPS20,0.0034215866013925763
PLAG1,0.005060600551901848
CHCHD7,0.00027066830968630574
IMPAD1,0.002205069085789904
UBXN2B,0.0001793165879833851
SDCBP,0.007107739836847373
NSMAF,0.009025579395779273
TOX,0.01770538970309855
RAB2A,0.007030121565977744
CHD7,0.006387051778953911
AC022182.1,0.006611247678513078
CLVS1,0.004264682450668013
ASPH,0.006656461161740778
YTHDF3,0.001094203113405888
ARMC1,0.0009342945787899214
MTFR1,0.000644546051300801
PDE7A,0.0024906662420514864
ADHFE1,0.0029484656602472583
MYBL1,0.0030616121407939503
VCPIP1,0.0013252424783840983
SGK3,0.001110763832855298
SNHG6,0.0008255118400728103
COPS5,0.01448714073364367
CSPP1,0.00015957541392970428
ARFGEF1,0.002126435327164805
SLCO5A1,0.0009595574960638597
NCOA2,0.01466902650041968
TRAM1,0.00812746595873692
LACTB2,0.008652359377594258
TERF1,0.000672070338443535
RPL7,0.007084241700123081
STAU2,0.000261659320073497
UBE2W,0.0008728709813949345
ELOC,0.002083497961239925
GDAP1,0.0003230771088290334
PEX2,0.0014114104937364214
PKIA-AS1,0.010512873616614965
PKIA,0.007231759989855813
ZC2HC1A,0.00209083155317515
MRPS28,0.003481750762557749
TPD52,0.0006890877078550319
AC009812.1,0.0023485918705549048
ZBTB10,0.006477505343520136
PAG1,0.018266692669549132
IMPA1,0.0013811993755178014
ZFAND1,0.007479770167204277
E2F5,0.0014718798976571942
RBIS,0.008078278059342919
CA2,0.002197279104007769
WWP1,0.005471723731210302
RMDN1,0.0033268543768363744
CPNE3,0.003483021813499487
AF117829.1,0.011991994384872392
RIPK2,0.0014518962234087403
OSGIN2,0.007556619940684931
NBN,0.004004333388588371
DECR1,0.008801551827819627
TMEM64,0.00036609667684384605
OTUD6B-AS1,0.003172178164714413
OTUD6B,1.3105109267245887e-05
LRRC69,0.0006685922866566409
RBM12B,0.0014544472710157073
TMEM67,0.002435807831035282
PDP1,0.0009609754715537276
GEM,0.00039618040857847134
VIRMA,0.0031728847313225957
DPY19L4,0.0019224834375576576
INTS8,0.0013203281152378908
NDUFAF6,0.004040978340372622
TP53INP1,0.0032378569617982243
PLEKHF2,0.020415640582300502
C8orf37-AS1,0.002213481213801133
UQCRB,0.0302473514070247
MTERF3,0.0024330305480754714
PTDSS1,0.002388834382911819
SDC2,0.0007061881215600092
CPQ,0.003314024946440079
MTDH,0.008823986373722732
LAPTM4B,0.0017548401234645176
RPL30,0.0009942301274071023
NIPAL2,0.007850889517652431
STK3,0.02586645755359543
VPS13B,0.01471030457144168
COX6C,0.0022291151887923206
POLR2K,0.004019352270027648
SPAG1,0.00019155502826460639
RNF19A,0.011908749100968672
PABPC1,0.02622663312898716
YWHAZ,0.02981891440855895
ZNF706,0.00025409327174655836
NCALD,0.0005231306883108846
RRM2B,0.0005803754313609881
UBR5-AS1,0.005441943803577608
UBR5,0.011313932380431033
KLF10,0.001437906833874704
AZIN1,0.0015912142786633178
AZIN1-AS1,0.0019775730084482727
ATP6V1C1,0.0005233326429929574
SLC25A32,0.0007589054134503611
DCAF13,0.007402762479938541
OXR1,0.0016881897191479128
EIF3E,0.0008775401610378569
EMC2,0.0006956495570446253
ENY2,0.0006767645698441151
EBAG9,0.0008722153199097797
TRPS1,0.038233992859361854
EIF3H,0.002423031373899012
UTP23,0.003377165500191399
